time,height,speed,v_y,v_x,Ma,Cd_A_rocket,angle_to_vertical,deployment_angle_needed
3.0009999999997805,536.6963317132407,345.87881345970504,341.14264731272044,57.04250857704521,0.665535971263413,0.0052045104445781745,0.16567741209586412,0.7227925724918656
3.0009999999997805,537.1572776720536,352.80886245051306,340.962927994324,90.65525443769079,0.6664864922996989,0.0052017790035652775,0.2598678934833466,0.6777318868477248
3.0009999999997805,537.4802561247833,349.3132791454952,341.4311615115144,73.78705127782814,0.6659597660329116,0.005203292617333675,0.21283789054930452,0.7061105314236092
3.0009999999997805,537.9104331589164,363.1991916086277,340.75050247151376,125.7089807872595,0.6678405284527735,0.005197888011424899,0.35342783957526475,0.6169478981277563
3.0009999999997805,539.8161188225362,345.705869637163,343.28312313313864,40.85640309113712,0.6652169472288739,0.0052054272000194276,0.11845941063213679,0.7615255873859779
3.0009999999997805,540.5426292883108,359.57654063008135,342.79258263405796,108.57501490936616,0.6671141845137754,0.005199975251526602,0.30674003101971037,0.667185768931011
3.0009999999997805,541.665742192067,349.0813950658134,344.301375528579,57.570679952758596,0.665535971263413,0.0052045104445781745,0.16567741209586412,0.7569236450223209
3.0009999999997805,542.0405256508905,356.0162157455177,344.0625909760906,91.47939311439707,0.6664864922996989,0.0052017790035652775,0.2598678934833466,0.7084115026054377
3.0009999999997805,542.4112676488639,352.5179881284814,344.56355748868424,74.46399670239536,0.6659597660329116,0.005203292617333675,0.21283789054930452,0.7388993707646647
3.0009999999997805,542.670702478907,366.4133437467572,343.7659936438281,126.82144964378395,0.6678405284527735,0.005197888011424899,0.35342783957526475,0.6437925619157551
3.0009999999997805,544.8144162190412,348.90684991158116,346.46167056955665,41.234703119758755,0.6652169472288739,0.0052054272000194276,0.11845941063213676,0.7853981633974483
3.0009999999997805,545.3689027640992,362.7870454571356,345.8532306932906,109.54443468534262,0.6671141845137754,0.005199975251526602,0.30674003101971037,0.6963314039008384
3.0009999999997805,546.6351526708933,352.28397667192183,347.4601037444375,58.09885132847198,0.665535971263413,0.0052045104445781745,0.16567741209586415,0.7853981633974483
